county,zcta5,cntyname,zipname,Final Zip
6037,90291,Los Angeles CA,"Los Angeles, CA",90291
6037,90292,Los Angeles CA,"Los Angeles, CA",90292
6037,90293,Los Angeles CA,"Los Angeles, CA",90293
6037,90301,Los Angeles CA,"Inglewood, CA",90301
6037,90302,Los Angeles CA,"Inglewood, CA",90302
6037,90303,Los Angeles CA,"Inglewood, CA",90303
6037,90304,Los Angeles CA,"Lennox, CA",90304
6037,90305,Los Angeles CA,"Inglewood, CA",90305
6037,90401,Los Angeles CA,"Santa Monica, CA",90401
6037,90402,Los Angeles CA,"Santa Monica, CA",90402
6037,90403,Los Angeles CA,"Santa Monica, CA",90403
6037,90404,Los Angeles CA,"Santa Monica, CA",90404
6037,90405,Los Angeles CA,"Santa Monica, CA",90405
6037,90501,Los Angeles CA,"Torrance, CA",90501
6037,90502,Los Angeles CA,"West Carson, CA",90502
6037,90503,Los Angeles CA,"Torrance, CA",90503
6037,90504,Los Angeles CA,"Torrance, CA",90504
6037,90505,Los Angeles CA,"Torrance, CA",90505
6037,90601,Los Angeles CA,"Whittier, CA",90601
6037,90602,Los Angeles CA,"Whittier, CA",90602
6037,90603,Los Angeles CA,"Whittier, CA",90603
6037,90604,Los Angeles CA,"South Whittier, CA",90604
6037,90605,Los Angeles CA,"South Whittier, CA",90605
6037,90606,Los Angeles CA,"West Whittier-Los Nietos, CA",90606
6037,90623,Los Angeles CA,"La Palma, CA",90623
6037,90630,Los Angeles CA,"Cypress, CA",90630
6037,90631,Los Angeles CA,"La Habra, CA",90631
6037,90638,Los Angeles CA,"La Mirada, CA",90638
6037,90640,Los Angeles CA,"Montebello, CA",90640
6037,90650,Los Angeles CA,"Norwalk, CA",90650
6037,90660,Los Angeles CA,"Pico Rivera, CA",90660
6037,90670,Los Angeles CA,"Santa Fe Springs, CA",90670
6037,90701,Los Angeles CA,"Artesia, CA",90701
6037,90703,Los Angeles CA,"Cerritos, CA",90703
6037,90704,Los Angeles CA,"Avalon, CA",90704
6037,90706,Los Angeles CA,"Bellflower, CA",90706
6037,90710,Los Angeles CA,"Los Angeles, CA",90710
6037,90712,Los Angeles CA,"Lakewood, CA",90712
6037,90713,Los Angeles CA,"Lakewood, CA",90713
6037,90715,Los Angeles CA,"Lakewood, CA",90715
6037,90716,Los Angeles CA,"Hawaiian Gardens, CA",90716
6037,90717,Los Angeles CA,"Lomita, CA",90717
6037,90723,Los Angeles CA,"Paramount, CA",90723
6037,90731,Los Angeles CA,"Los Angeles, CA",90731
6037,90732,Los Angeles CA,"Los Angeles, CA",90732
6037,90740,Los Angeles CA,"Seal Beach, CA",90740
6037,90744,Los Angeles CA,"Los Angeles, CA",90744
6037,90745,Los Angeles CA,"Carson, CA",90745
6037,90746,Los Angeles CA,"Carson, CA",90746
6037,90755,Los Angeles CA,"Signal Hill, CA",90755
6037,90802,Los Angeles CA,"Long Beach, CA",90802
6037,90803,Los Angeles CA,"Long Beach, CA",90803
6037,90804,Los Angeles CA,"Long Beach, CA",90804
6037,90805,Los Angeles CA,"Long Beach, CA",90805
6037,90806,Los Angeles CA,"Long Beach, CA",90806
6037,90807,Los Angeles CA,"Long Beach, CA",90807
6037,90808,Los Angeles CA,"Long Beach, CA",90808
6037,90810,Los Angeles CA,"Long Beach, CA",90810
6037,90813,Los Angeles CA,"Long Beach, CA",90813
6037,90814,Los Angeles CA,"Long Beach, CA",90814
6037,90815,Los Angeles CA,"Long Beach, CA",90815
6037,90822,Los Angeles CA,"Long Beach, CA",90822
6037,91001,Los Angeles CA,"Altadena, CA",91001
6037,91006,Los Angeles CA,"Arcadia, CA",91006
6037,91007,Los Angeles CA,"Arcadia, CA",91007
6037,91008,Los Angeles CA,"Bradbury, CA",91008
6037,91010,Los Angeles CA,"Duarte, CA",91010
6037,91011,Los Angeles CA,"La Cañada Flintridge, CA",91011
6037,91016,Los Angeles CA,"Monrovia, CA",91016
6037,91020,Los Angeles CA,"La Crescenta-Montrose, CA",91020
6037,91024,Los Angeles CA,"Sierra Madre, CA",91024
6037,91030,Los Angeles CA,"South Pasadena, CA",91030
6037,91040,Los Angeles CA,"Los Angeles, CA",91040
6037,91042,Los Angeles CA,"Los Angeles, CA",91042
6037,91046,Los Angeles CA,"Glendale, CA",91046
6037,91101,Los Angeles CA,"Pasadena, CA",91101
6037,91103,Los Angeles CA,"Pasadena, CA",91103
6037,91104,Los Angeles CA,"Pasadena, CA",91104
6037,91105,Los Angeles CA,"Pasadena, CA",91105
6037,91106,Los Angeles CA,"Pasadena, CA",91106
6037,91107,Los Angeles CA,"Pasadena, CA",91107
6037,91108,Los Angeles CA,"San Marino, CA",91108
6037,91201,Los Angeles CA,"Glendale, CA",91201
6037,91202,Los Angeles CA,"Glendale, CA",91202
6037,91203,Los Angeles CA,"Glendale, CA",91203
6037,91204,Los Angeles CA,"Glendale, CA",91204
6037,91205,Los Angeles CA,"Glendale, CA",91205
6037,91206,Los Angeles CA,"Glendale, CA",91206
6037,91207,Los Angeles CA,"Glendale, CA",91207
6037,91208,Los Angeles CA,"Glendale, CA",91208
6037,91210,Los Angeles CA,"Glendale, CA",91210
6037,91214,Los Angeles CA,"Glendale, CA",91214
6037,91301,Los Angeles CA,"Agoura Hills, CA",91301
6037,91302,Los Angeles CA,"Calabasas, CA",91302
6037,91303,Los Angeles CA,"Los Angeles, CA",91303
6037,91304,Los Angeles CA,"Los Angeles, CA",91304
6037,91306,Los Angeles CA,"Los Angeles, CA",91306
6037,91307,Los Angeles CA,"Los Angeles, CA",91307
6037,91311,Los Angeles CA,"Los Angeles, CA",91311
6037,91316,Los Angeles CA,"Los Angeles, CA",91316
6037,91321,Los Angeles CA,"Santa Clarita, CA",91321
6037,91324,Los Angeles CA,"Los Angeles, CA",91324
6037,91325,Los Angeles CA,"Los Angeles, CA",91325
6037,91326,Los Angeles CA,"Los Angeles, CA",91326
6037,91330,Los Angeles CA,"Los Angeles, CA",91330
6037,91331,Los Angeles CA,"Los Angeles, CA",91331
6037,91335,Los Angeles CA,"Los Angeles, CA",91335
6037,91340,Los Angeles CA,"San Fernando, CA",91340
6037,91342,Los Angeles CA,"Los Angeles, CA",91342
6037,91343,Los Angeles CA,"Los Angeles, CA",91343
6037,91344,Los Angeles CA,"Los Angeles, CA",91344
6037,91345,Los Angeles CA,"Los Angeles, CA",91345
6037,91350,Los Angeles CA,"Santa Clarita, CA",91350
6037,91351,Los Angeles CA,"Santa Clarita, CA",91351
6037,91352,Los Angeles CA,"Los Angeles, CA",91352
6037,91354,Los Angeles CA,"Santa Clarita, CA",91354
6037,91355,Los Angeles CA,"Santa Clarita, CA",91355
6037,91356,Los Angeles CA,"Los Angeles, CA",91356
6037,91361,Los Angeles CA,"Thousand Oaks, CA",91361
6037,91362,Los Angeles CA,"Thousand Oaks, CA",91362
6037,91364,Los Angeles CA,"Los Angeles, CA",91364
6037,91367,Los Angeles CA,"Los Angeles, CA",91367
6037,91371,Los Angeles CA,"Pierce College, Woodland Hills, CA",91371
6037,91381,Los Angeles CA,"Stevenson Ranch, CA",91381
6037,91384,Los Angeles CA,"Castaic, CA",91384
6037,91387,Los Angeles CA,"Santa Clarita, CA",91387
6037,91390,Los Angeles CA,"Santa Clarita, CA",91390
6037,91401,Los Angeles CA,"Los Angeles, CA",91401
6037,91402,Los Angeles CA,"Los Angeles, CA",91402
6037,91403,Los Angeles CA,"Los Angeles, CA",91403
6037,91405,Los Angeles CA,"Los Angeles, CA",91405
6037,91406,Los Angeles CA,"Los Angeles, CA",91406
6037,91411,Los Angeles CA,"Los Angeles, CA",91411
6037,91423,Los Angeles CA,"Los Angeles, CA",91423
6037,91436,Los Angeles CA,"Los Angeles, CA",91436
6037,91501,Los Angeles CA,"Burbank, CA",91501
6037,91502,Los Angeles CA,"Burbank, CA",91502
6037,91504,Los Angeles CA,"Burbank, CA",91504
6037,91505,Los Angeles CA,"Burbank, CA",91505
6037,91506,Los Angeles CA,"Burbank, CA",91506
6037,91601,Los Angeles CA,"Los Angeles, CA",91601
6037,91602,Los Angeles CA,"Los Angeles, CA",91602
6037,91604,Los Angeles CA,"Los Angeles, CA",91604
6037,91605,Los Angeles CA,"Los Angeles, CA",91605
6037,91606,Los Angeles CA,"Los Angeles, CA",91606
6037,91607,Los Angeles CA,"Los Angeles, CA",91607
6037,91702,Los Angeles CA,"Azusa, CA",91702
6037,91706,Los Angeles CA,"Baldwin Park, CA",91706
6037,91711,Los Angeles CA,"Claremont, CA",91711
6037,91722,Los Angeles CA,"Covina, CA",91722
6037,91723,Los Angeles CA,"Covina, CA",91723
6037,91724,Los Angeles CA,"Covina, CA",91724
6037,91731,Los Angeles CA,"El Monte, CA",91731
6037,91732,Los Angeles CA,"El Monte, CA",91732
6037,91733,Los Angeles CA,"El Monte, CA",91733
6037,91740,Los Angeles CA,"Glendora, CA",91740
6037,91741,Los Angeles CA,"Glendora, CA",91741
6037,91744,Los Angeles CA,"La Puente, CA",91744
6037,91745,Los Angeles CA,"Hacienda Heights, CA",91745
6037,91746,Los Angeles CA,"West Puente Valley, CA",91746
6037,91748,Los Angeles CA,"Rowland Heights, CA",91748
6037,91750,Los Angeles CA,"La Verne, CA",91750
6037,91754,Los Angeles CA,"Monterey Park, CA",91754
6037,91755,Los Angeles CA,"Monterey Park, CA",91755
6037,91759,Los Angeles CA,"Mt Baldy, CA (PO Boxes)",91759
6037,91765,Los Angeles CA,"Diamond Bar, CA",91765
6037,91766,Los Angeles CA,"Pomona, CA",91766
6037,91767,Los Angeles CA,"Pomona, CA",91767
6037,91768,Los Angeles CA,"Pomona, CA",91768
6037,91770,Los Angeles CA,"Rosemead, CA",91770
6037,91773,Los Angeles CA,"San Dimas, CA",91773
6037,91775,Los Angeles CA,"East San Gabriel, CA",91775
6037,91776,Los Angeles CA,"San Gabriel, CA",91776
6037,91780,Los Angeles CA,"Temple City, CA",91780
6037,91789,Los Angeles CA,"Walnut, CA",91789
6037,91790,Los Angeles CA,"West Covina, CA",91790
6037,91791,Los Angeles CA,"West Covina, CA",91791
6037,91792,Los Angeles CA,"West Covina, CA",91792
6037,91801,Los Angeles CA,"Alhambra, CA",91801
6037,91803,Los Angeles CA,"Alhambra, CA",91803
6037,92397,Los Angeles CA,"Wrightwood, CA",92397
6037,93243,Los Angeles CA,"Lebec, CA",93243
6037,93510,Los Angeles CA,"Acton, CA",93510
6037,93532,Los Angeles CA,"Elizabeth Lake, CA",93532
6037,93534,Los Angeles CA,"Lancaster, CA",93534
6037,93535,Los Angeles CA,"Lancaster, CA",93535
6037,93536,Los Angeles CA,"Lancaster, CA",93536
6037,93543,Los Angeles CA,"Sun Village, CA",93543
6037,93544,Los Angeles CA,"Llano, CA",93544
6037,93550,Los Angeles CA,"Palmdale, CA",93550
6037,93551,Los Angeles CA,"Palmdale, CA",93551
6037,93552,Los Angeles CA,"Palmdale, CA",93552
6037,93553,Los Angeles CA,"Pearblossom, CA",93553
6037,93560,Los Angeles CA,"Rosamond, CA",93560
6037,93563,Los Angeles CA,"Valyermo, CA",93563
6037,93591,Los Angeles CA,"Lake Los Angeles, CA",93591
6037,99999,Los Angeles CA,99999,99999
6039,93601,Madera CA,"Ahwahnee, CA",93601
6039,93604,Madera CA,"Bass Lake, CA",93604
6039,93610,Madera CA,"Chowchilla, CA",93610
6039,93614,Madera CA,"Yosemite Lakes, CA",93614
6039,93622,Madera CA,"Firebaugh, CA",93622
6039,93623,Madera CA,"Fish Camp, CA",93623
6039,93626,Madera CA,"Friant, CA",93626
6039,93636,Madera CA,"Bonadelle Ranchos-Madera Ranchos, CA",93636
6039,93637,Madera CA,"Madera, CA",93637
6039,93638,Madera CA,"Madera, CA",93638
6039,93643,Madera CA,"North Fork, CA",93643
6039,93644,Madera CA,"Oakhurst, CA",93644
6039,93645,Madera CA,"O Neals, CA",93645
6039,93653,Madera CA,"Raymond, CA",93653
6039,93669,Madera CA,"Wishon, CA",93669
6041,94901,Marin CA,"San Rafael, CA",94901
6041,94903,Marin CA,"San Rafael, CA",94903
6041,94904,Marin CA,"Kentfield, CA",94904
6041,94920,Marin CA,"Tiburon, CA",94920
6041,94924,Marin CA,"Bolinas, CA",94924
6041,94925,Marin CA,"Corte Madera, CA",94925
6041,94929,Marin CA,"Dillon Beach, CA",94929
6041,94930,Marin CA,"Fairfax, CA",94930
6041,94933,Marin CA,"Lagunitas-Forest Knolls, CA",94933
6041,94937,Marin CA,"Inverness, CA",94937
6041,94938,Marin CA,"Lagunitas-Forest Knolls, CA",94938
6041,94939,Marin CA,"Larkspur, CA",94939
6041,94940,Marin CA,"Marshall, CA",94940
6041,94941,Marin CA,"Mill Valley, CA",94941
6041,94945,Marin CA,"Novato, CA",94945
6041,94946,Marin CA,"Nicasio, CA",94946
6041,94947,Marin CA,"Novato, CA",94947
6041,94949,Marin CA,"Novato, CA",94949
6041,94950,Marin CA,"Olema, CA (PO Boxes)",94950
6041,94952,Marin CA,"Petaluma, CA",94952
6041,94956,Marin CA,"Point Reyes Station, CA",94956
6041,94957,Marin CA,"Ross, CA",94957
6041,94960,Marin CA,"San Anselmo, CA",94960
6041,94963,Marin CA,"San Geronimo, CA",94963
6041,94964,Marin CA,"San Quentin, CA (PO Boxes)",94964
6041,94965,Marin CA,"Sausalito, CA",94965
6041,94970,Marin CA,"Stinson Beach, CA",94970
6041,94971,Marin CA,"Tomales, CA",94971
6041,94972,Marin CA,"Valley Ford, CA (PO Boxes)",94972
6041,94973,Marin CA,"Woodacre, CA",94973
6041,99999,Marin CA,99999,99999
6043,93601,Mariposa CA,"Ahwahnee, CA",93601
6043,93623,Mariposa CA,"Fish Camp, CA",93623
6043,93653,Mariposa CA,"Raymond, CA",93653
6043,95306,Mariposa CA,"Catheys Valley, CA",95306
6043,95311,Mariposa CA,"Coulterville, CA",95311
6043,95318,Mariposa CA,"El Portal, CA",95318
6043,95321,Mariposa CA,"Pine Mountain Lake, CA",95321
6043,95325,Mariposa CA,"Hornitos, CA",95325
6043,95329,Mariposa CA,"La Grange, CA",95329
6043,95338,Mariposa CA,"Mariposa, CA",95338
6043,95345,Mariposa CA,"Midpines, CA",95345
6043,95369,Mariposa CA,"Snelling, CA",95369
6043,95389,Mariposa CA,"Yosemite Valley, CA",95389
6045,95410,Mendocino CA,"Albion, CA",95410
6045,95415,Mendocino CA,"Boonville, CA",95415
6045,95417,Mendocino CA,"Branscomb, CA",95417
6045,95420,Mendocino CA,"Caspar, CA",95420
6045,95425,Mendocino CA,"Cloverdale, CA",95425
6045,95427,Mendocino CA,"Comptche, CA (PO Boxes)",95427
6045,95428,Mendocino CA,"Covelo, CA",95428
6045,95429,Mendocino CA,"Dos Rios, CA",95429
6045,95432,Mendocino CA,"Elk, CA",95432
6045,95437,Mendocino CA,"Fort Bragg, CA",95437
6045,95445,Mendocino CA,"Gualala, CA",95445
6045,95449,Mendocino CA,"Hopland, CA",95449
6045,95454,Mendocino CA,"Laytonville, CA",95454
6045,95456,Mendocino CA,"Little River, CA",95456
6045,95459,Mendocino CA,"Manchester, CA",95459
6045,95460,Mendocino CA,"Mendocino, CA",95460
6045,95463,Mendocino CA,"Navarro, CA",95463
6045,95466,Mendocino CA,"Philo, CA",95466
6045,95468,Mendocino CA,"Point Arena, CA",95468
6045,95469,Mendocino CA,"Potter Valley, CA",95469
6045,95470,Mendocino CA,"Redwood Valley, CA",95470
6045,95482,Mendocino CA,"Ukiah, CA",95482
6045,95488,Mendocino CA,"Westport, CA",95488
6045,95490,Mendocino CA,"Willits, CA",95490
6045,95494,Mendocino CA,"Yorkville, CA",95494
6045,95585,Mendocino CA,"Leggett, CA",95585
6045,95587,Mendocino CA,"Piercy, CA",95587
6045,95589,Mendocino CA,"Whitethorn, CA",95589
6045,99999,Mendocino CA,99999,99999
6047,93610,Merced CA,"Chowchilla, CA",93610
6047,93620,Merced CA,"Dos Palos, CA",93620
6047,93622,Merced CA,"Firebaugh, CA",93622
6047,93635,Merced CA,"Los Banos, CA",93635
6047,93665,Merced CA,"South Dos Palos, CA",93665
6047,95301,Merced CA,"Atwater, CA",95301
6047,95303,Merced CA,"Ballico, CA",95303
6047,95312,Merced CA,"Cressey, CA",95312
6047,95315,Merced CA,"Delhi, CA",95315
6047,95317,Merced CA,"El Nido, CA",95317
6047,95322,Merced CA,"Gustine, CA",95322
6047,95324,Merced CA,"Hilmar-Irwin, CA",95324
6047,95333,Merced CA,"Le Grand, CA",95333
6047,95334,Merced CA,"Livingston, CA",95334
6047,95340,Merced CA,"Merced, CA",95340
6047,95341,Merced CA,"Merced, CA",95341
6047,95348,Merced CA,"Merced, CA",95348
6047,95360,Merced CA,"Newman, CA",95360
6047,95365,Merced CA,"Planada, CA",95365
6047,95369,Merced CA,"Snelling, CA",95369
6047,95374,Merced CA,"Stevinson, CA",95374
6047,95380,Merced CA,"Turlock, CA",95380
6047,95388,Merced CA,"Winton, CA",95388
6047,99999,Merced CA,99999,99999
6049,96006,Modoc CA,"Adin, CA",96006
6049,96015,Modoc CA,"Canby, CA",96015
6049,96054,Modoc CA,"Lookout, CA (PO Boxes)",96054
6049,96056,Modoc CA,"Mcarthur, CA",96056
6049,96101,Modoc CA,"Alturas, CA",96101
6049,96104,Modoc CA,"Cedarville, CA",96104
6049,96108,Modoc CA,"Davis Creek, CA",96108
6049,96110,Modoc CA,"Eagleville, CA (PO Boxes)",96110
6049,96112,Modoc CA,"Fort Bidwell, CA",96112
6049,96115,Modoc CA,"Lake City, CA",96115
6049,96116,Modoc CA,"Likely, CA (PO Boxes)",96116
6049,96134,Modoc CA,"Tulelake, CA",96134
6049,97635,Modoc CA,"New Pine Creek, OR (PO Boxes)",97635
6049,99999,Modoc CA,99999,99999
6051,89010,Mono CA,"Dyer, NV",89010
6051,93512,Mono CA,"Benton, CA",93512
6051,93514,Mono CA,"Bishop, CA",93514
6051,93517,Mono CA,"Bridgeport, CA",93517
6051,93529,Mono CA,"June Lake, CA",93529
6051,93541,Mono CA,"Lee Vining, CA",93541
6051,93546,Mono CA,"Mammoth Lakes, CA",93546
6051,96107,Mono CA,"Walker, CA",96107
6051,96133,Mono CA,"Topaz, CA",96133
6051,99999,Mono CA,99999,99999
6053,93210,Monterey CA,"Coalinga, CA",93210
6053,93426,Monterey CA,"Bradley, CA",93426
6053,93450,Monterey CA,"San Ardo, CA",93450
6053,93451,Monterey CA,"San Miguel, CA",93451
6053,93461,Monterey CA,"Shandon, CA",93461
6053,93901,Monterey CA,"Salinas, CA",93901
6053,93905,Monterey CA,"Salinas, CA",93905
6053,93906,Monterey CA,"Salinas, CA",93906
6053,93907,Monterey CA,"Prunedale, CA",93907
6053,93908,Monterey CA,"Salinas, CA",93908
6053,93920,Monterey CA,"Big Sur, CA",93920
6053,93921,Monterey CA,"Carmel-by-the-Sea, CA",93921
6053,93923,Monterey CA,"Carmel, CA",93923
6053,93924,Monterey CA,"Carmel Valley Village, CA",93924
6053,93925,Monterey CA,"Chualar, CA",93925
6053,93926,Monterey CA,"Gonzales, CA",93926
6053,93927,Monterey CA,"Greenfield, CA",93927
6053,93928,Monterey CA,"Jolon, CA (PO Boxes)",93928
6053,93930,Monterey CA,"King City, CA",93930
6053,93932,Monterey CA,"Lockwood, CA",93932
6053,93933,Monterey CA,"Marina, CA",93933
6053,93940,Monterey CA,"Monterey, CA",93940
6053,93943,Monterey CA,"Monterey, CA",93943
6053,93950,Monterey CA,"Pacific Grove, CA",93950
6053,93953,Monterey CA,"Del Monte Forest, CA",93953
6053,93954,Monterey CA,"San Lucas, CA",93954
6053,93955,Monterey CA,"Seaside, CA",93955
6053,93960,Monterey CA,"Soledad, CA",93960
6053,93962,Monterey CA,"Spreckels, CA",93962
6053,95004,Monterey CA,"Aromas, CA",95004
6053,95012,Monterey CA,"Castroville, CA",95012
6053,95039,Monterey CA,"Moss Landing, CA",95039
6053,95076,Monterey CA,"Watsonville, CA",95076
6053,99999,Monterey CA,99999,99999
6055,94503,Napa CA,"American Canyon, CA",94503
6055,94508,Napa CA,"Angwin, CA",94508
6055,94515,Napa CA,"Calistoga, CA",94515
6055,94558,Napa CA,"Napa, CA",94558
6055,94559,Napa CA,"Napa, CA",94559
6055,94567,Napa CA,"Pope Valley, CA",94567
6055,94573,Napa CA,"Rutherford, CA",94573
6055,94574,Napa CA,"St. Helena, CA",94574
6055,94576,Napa CA,"Deer Park, CA",94576
6055,94589,Napa CA,"Vallejo, CA",94589
6055,94599,Napa CA,"Yountville, CA",94599
6057,95602,Nevada CA,"Auburn, CA",95602
6057,95715,Nevada CA,"Emigrant Gap, CA (PO Boxes)",95715
6057,95728,Nevada CA,"Soda Springs, CA (PO Boxes)",95728
6057,95945,Nevada CA,"Grass Valley, CA",95945
6057,95946,Nevada CA,"Lake Wildwood, CA",95946
6057,95949,Nevada CA,"Grass Valley, CA",95949
6057,95959,Nevada CA,"Nevada City, CA",95959
6057,95960,Nevada CA,"North San Juan, CA",95960
6057,95975,Nevada CA,"Rough And Ready, CA",95975
6057,95977,Nevada CA,"Smartville, CA",95977
6057,95986,Nevada CA,"Washington, CA",95986
6057,96111,Nevada CA,"Verdi, CA",96111
6057,96161,Nevada CA,"Truckee, CA",96161
6057,99999,Nevada CA,99999,99999
6059,90620,Orange CA,"Buena Park, CA",90620
6059,90621,Orange CA,"Buena Park, CA",90621
6059,90623,Orange CA,"La Palma, CA",90623
6059,90630,Orange CA,"Cypress, CA",90630
6059,90631,Orange CA,"La Habra, CA",90631
6059,90638,Orange CA,"La Mirada, CA",90638
6059,90680,Orange CA,"Stanton, CA",90680
6059,90720,Orange CA,"Los Alamitos, CA",90720
6059,90740,Orange CA,"Seal Beach, CA",90740
6059,90742,Orange CA,"Sunset Beach, CA",90742
6059,90743,Orange CA,"Seal Beach, CA",90743
6059,90815,Orange CA,"Long Beach, CA",90815
6059,92530,Orange CA,"Lake Elsinore, CA",92530
6059,92602,Orange CA,"Irvine, CA",92602
6059,92603,Orange CA,"Irvine, CA",92603
6059,92604,Orange CA,"Irvine, CA",92604
6059,92606,Orange CA,"Irvine, CA",92606
6059,92610,Orange CA,"Lake Forest, CA",92610
6059,92612,Orange CA,"Irvine, CA",92612
6059,92614,Orange CA,"Irvine, CA",92614
6059,92617,Orange CA,"Irvine, CA",92617
6059,92618,Orange CA,"Irvine, CA",92618
6059,92620,Orange CA,"Irvine, CA",92620
6059,92624,Orange CA,"Dana Point, CA",92624
6059,92625,Orange CA,"Newport Beach, CA",92625
6059,92626,Orange CA,"Costa Mesa, CA",92626
6059,92627,Orange CA,"Costa Mesa, CA",92627
6059,92629,Orange CA,"Dana Point, CA",92629
6059,92630,Orange CA,"Lake Forest, CA",92630
6059,92637,Orange CA,"Laguna Woods, CA",92637
6059,92646,Orange CA,"Huntington Beach, CA",92646
6059,92647,Orange CA,"Huntington Beach, CA",92647
6059,92648,Orange CA,"Huntington Beach, CA",92648
6059,92649,Orange CA,"Huntington Beach, CA",92649
6059,92651,Orange CA,"Laguna Beach, CA",92651
6059,92653,Orange CA,"Laguna Hills, CA",92653
6059,92655,Orange CA,"Midway City, CA",92655
6059,92656,Orange CA,"Aliso Viejo, CA",92656
6059,92657,Orange CA,"Newport Beach, CA",92657
6059,92660,Orange CA,"Newport Beach, CA",92660
6059,92661,Orange CA,"Newport Beach, CA",92661
6059,92662,Orange CA,"Newport Beach, CA",92662
6059,92663,Orange CA,"Newport Beach, CA",92663
6059,92672,Orange CA,"San Clemente, CA",92672
6059,92673,Orange CA,"San Clemente, CA",92673
6059,92675,Orange CA,"San Juan Capistrano, CA",92675
6059,92676,Orange CA,"Silverado, CA",92676
6059,92677,Orange CA,"Laguna Niguel, CA",92677
6059,92678,Orange CA,"Trabuco Canyon, CA",92678
6059,92679,Orange CA,"Coto de Caza, CA",92679
6059,92683,Orange CA,"Westminster, CA",92683
6059,92688,Orange CA,"Rancho Santa Margarita, CA",92688
